,amenities,usableAreas,description,title,unitTypes,parkingSpaces,suites,bathrooms,usageTypes,bedrooms,neighborhood,lat,lon,condoFee,rentPrice,iptu
94,[],3000.0,"Prédio com 3800m² de área construída, de 02 andares com salas, 17 wc social, estacionamento amplo, entrada pela Av. Imperador e Princesa Isabel, espaço para ampliação. Excelente para área de ensino.",PRÉDIO COMERCIAL para alugar na cidade de FORTALEZA-CE,COMMERCIAL_PROPERTY,0.0,0.0,0.0,COMMERCIAL,0.0,Farias Brito,-3.736826,-38.537514,0,30000,0
95,[],510.0,OTIMO TERRENO EM ÁREA NOBRE DA CIDADE. DUAS FRENTES.,OTIMO TERRENO EM ÁREA NOBRE DA CIDADE. DUAS FRENTES.,RESIDENTIAL_ALLOTMENT_LAND,0.0,0.0,0.0,RESIDENTIAL,0.0,Papicu,-3.745901,-38.467817,0,1500,5344
96,"['GARAGE', 'KITCHEN']",50.0,"Agora você pode morar nesta casa a poucos metros Hospital Unimed Fortaleza<br><br>- sala<br>- quarto<br>- cozinha<br>- banheiro<br>- área de serviço<br>- vaga de garagem<br><br>Não perca a oportunidade de estar localizado próximo, a restaurantes, supermercados, unidade de saúde, entre outros.<br><br>Agende sua visita e confira agora mesmo.","Casa para aluguel, 1 quarto, 1 vaga, Tauape - Fortaleza/CE",HOME,1.0,0.0,0.0,RESIDENTIAL,1.0,São João do Tauape,-3.7304512,-38.5217989,100,500,326275
97,[],924.0,"Terreno de esquina para venda ou locação, área total de 924m², localizado no bairro Serrinha, atrás do supermercado Cometa da Av. Silas Munguba.<br><br>Informações - Locação<br> - Venda -","Terreno, 924 m² - venda por R$ 600.000,00 ou aluguel por R$ 3.000,00/mês - Serrinha - Fortaleza/CE",COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Serrinha,-3.787144,-38.546336,0,3000,0
98,[],50.0,"apartamento amplo com 1 suite, 2 quartos sociais, 1 banheiro social e um de serviço, sala, cozinha, banheiro de serviço e lavanderia, condominio R$ 493,50","apto em execelente localização, amplo, ventilado, rua calma e de fácil acesso.",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,3.0,Monte Castelo,-3.727788,-38.553337,494,1100,0
99,"['PLAYGROUND', 'PARTY_HALL', 'ELEVATOR', 'GARDEN', 'SECURITY_24_HOURS']",97.0,"Adriano Freire Imóveis aluga apartamento no Condomínio Edifício Iguatemi, com 2 quartos (sendo 1 suíte), varanda, sala, cozinha, área de serviço, dependência completa de empregada e 2 vagas de garagem. Posição: nascente.<br><br><br>O condomínio dispõe de: água e gás inclusos, são permitidos Pets, jardim, playground, salão de festas, elevador, portaria 24 horas.<br><br><br>Aluguel com mobília: R$ 2.500,00<br>Aluguel com móveis projetados: R$ 1.200,00<br><br><br>Localização: R. Prof. Jacinto Botelho, 60 - Edson Queiroz, a um minuto do Shopping Iguatemi. <br><br><br>Agende uma visita pelo nosso WhatsApp Comercial: .<br><br><br>Atualizado em","Apartamento com 2 quartos, próximo a Washington Soares - AP7409",APARTMENT,2.0,1.0,1.0,RESIDENTIAL,2.0,Guararapes,-3.757768,-38.49074,980,1200,45
0,[],1040.0,Excelente terreno dispondo de 1040m² de área total. Próximo a Av. Edilson Brasil Soares.,TERRENO para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Edson Queiroz,-3.791323,-38.463088,0,1500,0
1,['INTERCOM'],82.0,"::: ARRAIS IMOVEIS VENDE E ALUGA ::: RA/AS<br>Condomínio Edifício Residencial Augusto Rusch<br>Endereço: Rua André Chaves, 100<br>4 º ANDAR -> NÃO TEM ELEVADOR !!!<br>Aluguel R$1.250( valor incluso a taxa de condomínio)<br><br><br>= O P O R T U N I D A D E =<br>=== Excelente Apartamento em Vila União ===<br>=== Financia por todos os bancos ===<br>= = = = = = = = = = = = = = = = = = == = ==<br>= 3 Quartos - 1 suíte<br>= Sala<br>= 2 vagas de garagem<br>= Próximo de tudo que você precisa!!!<br>= = = = = = = = = =<br><br>= Localização: Próximo à Escolas, Hospitais, Parada de Ônibus,<br>Padarias, Posto de Gasolina, Farmácias, Supermercados, Igrejas.<br>= = = = = = = = = =<br><br>= (85)9. 9821 . 3540 = WhatsApp<br>= (85)9. 9618 . 6654<br>= arrais@email. com<br><br>= Mais Imóveis ? Acesse:<br>= Tire os espaçõs => www. arraisimoveis. com -","Apartamento com 3 dormitórios, 82 m² - venda por R$ 180.000,00 ou aluguel por R$ 1.250,00/mês - Vila",APARTMENT,2.0,0.0,0.0,RESIDENTIAL,3.0,Jardim América,-3.7304512,-38.5217989,0,1250,0
2,"['DEPOSIT', 'INTERNET_ACCESS']",250.0,"PONTO COMERCIAL DISPONÍVEL PARA ALUGAR!<br>- CÂMARA FRIGORÍFICA DE CONGELAMENTO COM CAPACIDADE DE 20 TONELADAS<br>- CIRCUITO DE CÂMERAS E CERCA ELÉTRICA <br>- BALÇÃO DE AÇO INOX DE 15 METROS<br>- 2 AR CONDICIONADOS DE 60 BTUS NA ÁREA DE TRABALHO<br>PARA MAIS INFORMAÇÕES, TELEFONES PARA CONTATOS:<br><br><br>Nosso site: www.sgimoveisce.com.br<br>Instagram: @sgimoveisce<br><br>","GALPAO COMERCIAL em Fortaleza - CE, Parangaba",SHED_DEPOSIT_WAREHOUSE,4.0,0.0,0.0,COMMERCIAL,0.0,Maraponga,-3.7304512,-38.5217989,0,4500,0
3,[],340.0,"Excelente loja, com mezanino.",LOJA para alugar na cidade de FORTALEZA-CE,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.724058,-38.515569,0,4000,0
4,[],98.0,SALA para alugar no bairro CENTRO,SALA para alugar na cidade de FORTALEZA-CE,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.728259,-38.525307,0,2450,0
5,[],15.0,"Sala em clínica voltada para área da saúde, piso em porcelanato, recepção, condomínio incluso.",SALA para alugar na cidade de FORTALEZA-CE,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Vicente Pinzon,-3.732276,-38.477949,0,650,0
6,[],2880.0,"Terreno para fins comerciais com 2880m², com frente para Av. Engenheiro Agrônomo José Guimarães Duque, de esquina. Ao lado do Stand do Condomínio Terraço das Águas.",TERRENO para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Cambeba,-3.804242,-38.490392,0,15000,0
7,['KITCHEN'],20.0,"Agora você pode montar seu negócio de sucesso neste ponto comercial, entre as Ruas Gonçalves Ledo e João Cordeiro.<br><br>- sala<br>- banheiro<br><br>Não perca a oportunidade de estar localizado próximo ao Colégio Militar de Fortaleza, Hospital São Camilo, supermercado Pão de Açúcar, Receita Federal, restaurantes, entre outros.<br><br>Agende uma visita e confira agora mesmo.","Ponto comercial para aluguel, Aldeota - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,0,500,182
8,['KITCHEN'],30.0,"Nela você encontra: banheiro social, cozinha, lavanderia, sala.<br><br>Em localização privilegiada, fica próximo a escolas, academia, restaurantes, posto de combustível, entre outros.<br>Fácil acesso ao transporte público.<br><br>O bairro faz limite ainda com os bairros Joaquim Távora, Aldeota, Praia de Iracema, Benfica e Farias Brito.<br><br>Agende uma visita e confira agora mesmo","Kitnet no bairro Henrique Jorge, a poucos metros do supermercado Cometa.",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Henrique Jorge,-3.7304512,-38.5217989,0,400,0
9,['GARAGE'],23.0,Vaga de garagem no Edifício Juridical Center.<br><br>Prédio localizado ao lado do Centro Universitário 7 de Setembro - Uni 7.,"Garagem para aluguel, 1 vaga, Engenheiro Luciano Cavalcante - Fortaleza/CE",COMMERCIAL_ALLOTMENT_LAND,1.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.7304512,-38.5217989,0,180,75
10,['GARAGE'],23.0,Vaga de garagem no Edifício Juridical Center.<br><br>Prédio localizado ao lado do Centro Universitário 7 de Setembro - Uni 7.,"Garagem para aluguel, 1 vaga, Engenheiro Luciano Cavalcante - Fortaleza/CE",COMMERCIAL_ALLOTMENT_LAND,1.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.7304512,-38.5217989,0,180,75
11,['GARAGE'],23.0,Vaga de garagem no Edifício Juridical Center.<br><br>Prédio localizado ao lado do Centro Universitário 7 de Setembro - Uni 7.,"Garagem para aluguel, 1 vaga, Engenheiro Luciano Cavalcante - Fortaleza/CE",COMMERCIAL_ALLOTMENT_LAND,1.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.7304512,-38.5217989,0,180,75
12,[],35.0,"BANHEIRO SOCIAL,FACHADA,SALA",LOJA para alugar na cidade de FORTALEZA-CE,COMMERCIAL_PROPERTY,0.0,0.0,0.0,COMMERCIAL,0.0,Presidente Kennedy,-3.735374,-38.564981,0,1960,0
13,['KITCHEN'],30.0,"Loja com lavabo, esquina com Rua Rodrigues Júnior.<br><br>Próximo a lanchonetes, Colégio Clovis Beviláqua, unidades de saúde, restaurantes, academias, entre outros.<br><br>Ideal para seu negócio de sucesso.<br><br>Agende uma visita e confira agora mesmo!","Loja para aluguel, Aldeota - Fortaleza/CE",BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.7304512,-38.5217989,0,700,57
14,[],321.0,"Espetacular loja, localizado no moderno Ed. Uno Medical & Office, dispondo de 316m² de área privativa, frente para a Av. Pontes Vieira. Loja vizinha ao banco Bradesco, possui estacionamento coberto, saida para VLT, parada de onibus na esquina anterior.<br>Confira o vídeo desse imóvel no Canal do youtube da Alessandro Belchior Imóveis(https://youtu.be/_2es783M4LI).",LOJA para alugar na cidade de FORTALEZA-CE,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Dionisio Torres,-3.751418,-38.500565,0,32126,0
15,"['KITCHEN', 'SERVICE_AREA']",70.0,"Apartamento com 70m², piso em cerâmica, sala (estar/jantar), 02 quartos, WC social e serviço, DCE simples, cozinha, área de serviço integrada e grades. Prédio com 02 pavimentos sendo 02 apartamentos por pavimento.","APARTAMENTO para aluguel, 2 quartos, Fátima - FORTALEZA/CE",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Fátima,-3.7304512,-38.5217989,0,650,234
16,[],856.0,"3 Pavimentos<br>5,72 x 50 Fundos.",Imóvel Comercial para alugar em Centro - Fortaleza/CE.,SHED_DEPOSIT_WAREHOUSE,0.0,0.0,0.0,COMMERCIAL,0.0,Benfica,-3.730489,-38.531784,0,9000,0
17,[],9.0,"Espaço de 9m² na Av. Santos Dumont, ambiente de alto fluxo de pessoas, próximo a colégios, livrarias, excelente para quiosque.",QUIOSQUE para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.738615,-38.491973,0,1500,0
18,['KITCHEN'],23.0,"Não perca a chance de montar seu negócio de sucesso nesta sala, ao lado do supermercado Big Bompreço.<br><br>- sala<br>- ar condicionado<br>- lavabo<br><br>O melhor de tudo é que está localizada próximo a Academia Cearense de Tênis, Smart Fit, farmácias, correios, posto de combustível, Sam's Club Fortaleza, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Sala para aluguel, Papicu - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Varjota,-3.7304512,-38.5217989,0,800,2125
19,"['GARAGE', 'KITCHEN']",431.0,"Casa comercial no Meireles, com 1.070m² de área total e 431m² de área construída, recepção, 07 salas, 04 WC's, cozinha, área de serviço e 20 vagas na garagem.","CASA COMERCIAL para aluguel, 20 vagas, Meireles - FORTALEZA/CE",COMMERCIAL_PROPERTY,20.0,0.0,0.0,COMMERCIAL,0.0,Meireles,-3.7304512,-38.5217989,0,45000,29897
20,[],34.0,"1ª Locação. sala, wc. OBS: No valor de aluguel, não está inclusa a taxa de condomínio.",SALA para alugar na cidade de FORTALEZA-CE,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.786365,-38.489097,0,1100,0
21,['KITCHEN'],42.0,"Por que esperar quando você pode montar seu negócio de sucesso nesta sala com lavabo, a poucos metros da Praça da Imprensa?<br><br>Não perca a oportunidade de estar localizado próximo a emissora Tv Verdes Mares, Imprensa Food Square, posto de combustível, Assembleia Legislativa do Estado do Ceará, academias, agências bancárias, restaurantes, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Sala para aluguel, Dionisio Torres - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Dionisio Torres,-3.7304512,-38.5217989,0,1000,452
22,['KITCHEN'],50.0,"Agora você pode montar seu negócio de sucesso, nesta sala com lavabo, localizada próximo agências bancárias, Justiça Federal no Ceará, Catedral Metropolitana de Fortaleza, cartórios, shoppings, entre outros.<br><br>* Prédio com recepção e elevador <br><br>Agende uma visita e confira agora mesmo!",Sala com lavabo no Centro de Fortaleza,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,386,650,296
23,['KITCHEN'],105.0,"Conjunto de 10 boxs conjugados em bom estado de conservação, medindo 105m², banheiros externo.","BOX para aluguel, Centro - FORTALEZA/CE",COMMERCIAL_PROPERTY,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,0,17500,274
24,['KITCHEN'],26.0,"Sala em frente loja Ricardo Eletro.<br><br>- copa<br>- lavabo<br><br>Localizada a poucos metros do Cineteatro São Luiz, restaurantes, cartórios, entre outros.<br><br>Ideal para seu negócio de sucesso.<br><br>Agende uma visita e confira agora mesmo!","Sala para aluguel, Centro - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.7304512,-38.5217989,0,400,101
25,[],46.0,01 SALA GRANDE.,ENCONTRE SEU IMÓVEL AQUI!,BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.731451,-38.531295,0,600,0
26,"['GARAGE', 'KITCHEN']",50.0,"Não perca a oportunidade de morar nesta casa com 2 quartos, a poucos metros da Rod. 4º Anel Viário.<br><br>- sala<br>- cozinha<br>- área de serviço<br>- banheiro social<br><br>O melhor de tudo é que está localizada próximo a redes de ensino, restaurantes, posto de combustível, mercadinhos, igrejas, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Casa para aluguel, 2 quartos, 1 vaga, Planalto Ayrton Senna - Fortaleza/CE",HOME,1.0,0.0,0.0,RESIDENTIAL,2.0,Planalto Ayrton Senna,-3.7304512,-38.5217989,0,450,0
27,[],24.0,"Ponto comercial com banheiro, medindo 24m2.<br><br>OBS: Próximo à Praça José Bonifácio / Em frente ao 5° Batalhão da Polícia Militar do Estado do Ceará.","Ponto comercial - Rua Antônio Pompeu, 630 - Centro",BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Centro,-3.735246,-38.529326,0,600,0
28,"['ELEVATOR', 'GARAGE', 'KITCHEN', 'ALARM_SYSTEM', 'SAFETY_CIRCUIT', 'SECURITY_24_HOURS', 'WATCHMAN']",300.0,"Salas comercias na Aldeota, com piso em porcelanato, Recepção, 12 salas, copa/cozinha, 09 banheiros, sala para deposito, 10 vagas de garagem. Prédio com 22 andares, sendo 10 salas por andar, portaria, 06 elevadores, estacionamento para clientes (hora/fração),câmeras e alarme.","SALA para aluguel, 10 vagas, Aldeota - FORTALEZA/CE",OFFICE,10.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.7304512,-38.5217989,7205,11500,7359
29,['KITCHEN'],32.0,"Ponto comercial pronto para o seu negócio.<br>Não fique se perguntando, este é o ponto ideal para montar seu negócio de sucesso.<br><br>- loja<br>- cozinha<br>- lavabo<br><br>O melhor de tudo é que está localizado ao lado do Colégio Christus - Parquelândia I, próximo academia, farmácia Pague Menos, supermercados, Areninha Rodolfo Teófilo, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Ponto comercial para aluguel, Bela Vista - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Bela Vista,-3.7304512,-38.5217989,0,800,235
30,[],35.0,"Ed. Eisenhower<br><br>Av. Senador Virgílio Távora, 1701 - entre as Av. Santos Dumont e a Av. Pontes Vieira.<br><br>Empreendimento comercial localizado em uma das melhores regiões comercias de Fortaleza, portaria 24 horas, dois elevadores, gerador de energia dentre outras comodidades para os clientes. Marque já sua visita, estamos aguardando sua ligação!<br><br>34,56m² -Salas comerciais amplas com lavabo.<br><br>Aluguel: R$ 794,88 + Condomínio: R$ 392,15 -","Loja comercial para locação, Aldeota, Fortaleza.",BUSINESS,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.740384,-38.493985,392,795,0
31,[],69.0,"-Ed. Eisenhower<br><br>Av. Senador Virgílio Távora, 1701 - entre as Av. Santos Dumont e a Av. Pontes Vieira.<br><br>Empreendimento comercial localizado em uma das melhores regiões comercias de Fortaleza, portaria 24 horas, dois elevadores, gerador de energia dentre outras comodidades para os clientes. Marque já sua visita, estamos aguardando sua ligação!<br><br>69,12m² -Salas comerciais amplas com lavabo.<br><br>Aluguel: R$ 1.589,76 + Condomínio: R$ 795,83 -","Sala para alugar, 69 m² por R$ 1.589,76/mês - Aldeota - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.740384,-38.493985,796,1590,0
32,"['GARAGE', 'KITCHEN']",214.0,"Ponto comercial, em frente Arena Castelão.<br><br>- galpão<br>- escritório<br>- quintal<br>- 2 vagas de garagem<br><br>Localizado próximo a restaurantes, posto de combustível, redes de ensino, igrejas, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Ponto comercial para aluguel, 2 vagas, Dias Macedo - Fortaleza/CE",OFFICE,2.0,0.0,0.0,COMMERCIAL,0.0,Dias Macedo,-3.7304512,-38.5217989,0,1500,0
33,['KITCHEN'],30.0,"Agora você pode montar seu negócio de sucesso nesta sala com lavabo, esquina com Rua Monsenhor Bruno.<br><br>Localizada em um dos melhores bairros de Fortaleza, está a poucos metros da Praça Luíza Távora, restaurantes, clínicas médicas, supermercados, entre outros.<br><br>Agende uma visita e confira agora mesmo.","Sala para aluguel, Aldeota - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.7304512,-38.5217989,150,800,339
34,[],35.0,"-Ed. Eisenhower<br><br>Av. Senador Virgílio Távora, 1701 - entre as Av. Santos Dumont e a Av. Pontes Vieira.<br><br>Empreendimento comercial localizado em uma das melhores regiões comercias de Fortaleza, portaria 24 horas, dois elevadores, gerador de energia dentre outras comodidades para os clientes. Marque já sua visita, estamos aguardando sua ligação!<br><br>34,56m² -Salas comerciais amplas com lavabo.<br><br>Aluguel: R$ 794,88 + Condomínio: R$ 392,15 -","Sala para alugar, 34 m² por R$ 794,88/mês - Aldeota - Fortaleza/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.740384,-38.493985,392,795,0
35,"['SAFETY_CIRCUIT', 'SECURITY_24_HOURS', 'INTERCOM', 'KITCHEN', 'WATCHMAN']",32.0,"Sala comercial nascente na Aldeota, com 32m², sala ampla com 02 ambientes e lavabo.","SALA para aluguel, Aldeota - FORTALEZA/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.7304512,-38.5217989,370,650,449
36,"['FURNISHED', 'BALCONY', 'GARAGE', 'GARDEN', 'PARTY_HALL', 'KITCHEN', 'INTERCOM', 'SEA_VIEW', 'ADULT_GAME_ROOM']",43.0,"- sala<br>- cozinha americana<br>- varanda<br>- 1 quarto<br>- banheiro<br><br>Condomínio:<br>- interfone<br>- salão de festas<br>- salão de jogos<br>- piscina<br>- recepção<br>- elevador <br>- vaga de garagem rotativa<br><br>Localizado a poucos metros do supermercado Pão de Açúcar, shoppings, Jardim Japonês, restaurantes, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Apartamento mobiliado, com vista parcial para o mar, esquina com Av. Desembargador Moreira.",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,1.0,Meireles,-3.7304512,-38.5217989,1100,1500,0
37,"['POOL', 'GARAGE', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'KITCHEN', 'ADULT_GAME_ROOM', 'SECURITY_24_HOURS', 'WATCHMAN']",42.0,"- sala<br>- cozinha<br>- área de serviço<br>- 1 suíte reversível<br>*100% nascente<br><br>Condomínio:<br>- portaria permanente<br>- interfone<br>- portão eletrônico<br>- salão de festas<br>- quadra de esportes<br>- playground<br>- piscina adulto e infantil<br>- 1 vaga de garagem<br><br>Localizado próximo a restaurantes, redes de ensino, igrejas, entre outros.<br><br>Agende uma visita e confira agora mesmo!","Apartamento 2 quartos, a poucos metros do Pátio Messejana.",APARTMENT,1.0,1.0,1.0,RESIDENTIAL,2.0,Paupina,-3.7304512,-38.5217989,268,800,61
38,"['KITCHEN', 'SERVICE_AREA']",50.0,"(A-800) Excelente apartamento residencial para locação, de 50m², localizado na Rua Reriutaba, 1000 Barra do Ceará, Fortaleza-CE, próximo ao Hospital Gonzaga Mota e UPA;<br><br>O imóvel possui 2 quartos, sala, cozinha, área de serviço, vaga na garagem e banheiro.<br><br>Entre em contato conosco para proporcionar uma excelente negocio!!<br><br>Fale agora com nossos especialistas e confira:<br><br>Sede - Fortaleza: / (Tim). WhatsApp . Unidade Bezerra de Menezes: /(tim)/. Unidade Eusébio: 85 3287.5555 / WhatsApp 9.9622.1772(tim)/ 9.9848.4448(oi).<br>Atendimento de segunda a sexta das h às h e no sábado das h às h.<br><br>* Imóvel sujeito a alteração de valor * -","Apartamento com 2 dormitórios para alugar, 50 m² por R$ 509,00/mês - Barra do Ceará - Fortaleza/CE",APARTMENT,1.0,0.0,0.0,RESIDENTIAL,2.0,Barra do Ceará,-3.7304512,-38.5217989,0,509,0
39,['KITCHEN'],16.0,"Apartamento térreo, medindo 16m², com sala em conjunto com a cozinha, WC social e 01 quarto. Piso em cerâmica.","APARTAMENTO para aluguel, 1 quarto, Joaquim Távora - FORTALEZA/CE",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,1.0,Joaquim Távora,-3.7304512,-38.5217989,0,480,0
40,[],260.0,"Excelente Terreno, em localização privilegiada, dispondo de 8m de frente por 32m de fundos. Em frente à Defensoria Pública.",TERRENO para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.772029,-38.484165,0,11000,0
41,['KITCHEN'],169.0,"Locação dos Andares Superiores (juntos ou separados)<br><br>Imóvel Primeira Locação, com excelente iluminação e ventilação natural, podendo dispensar uso de ar condicionado e lâmpadas ligadas durante quase todo o dia.<br><br>- piso em porcelanato com manta acústica, proporcionando toda uma privacidade<br>- copa<br>- varanda<br>- depósito para material de limpeza<br>- banheiros adaptados<br><br>* com ruas ótimas para estacionar e bicicletário<br><br>Não perca a oportunidade de estar localizado próximo ao Parque Estadual do Cocó, supermercados, academias, redes de ensino, posto de combustível, entre outros.<br><br>* Cada Andar por apenas R$ 6.000,00<br><br>Agende uma visita e confira agora mesmo.","Prédio para aluguel, Cocó - Fortaleza/CE",RESIDENTIAL_BUILDING,0.0,0.0,0.0,COMMERCIAL,0.0,Cocó,-3.7304512,-38.5217989,0,6000,3345
42,[],27.0,"1ª Locação. sala, wc. OBS: No valor de aluguel, não está inclusa a taxa de condomínio.",SALA para alugar na cidade de FORTALEZA-CE,OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Engenheiro Luciano Cavalcante,-3.786366,-38.489092,0,900,0
43,"['KITCHEN', 'SERVICE_AREA']",45.0,"Apartamento totalmente nascente, no melhor do Montese, próximo de escolas, supermercados, farmácias, medindo 45m², dispõe de sala, cozinha americana, WC social, 02 quartos, cozinha com área de serviços.","APARTAMENTO para aluguel, 2 quartos, Montese - FORTALEZA/CE",APARTMENT,0.0,0.0,0.0,RESIDENTIAL,2.0,Jardim América,-3.7304512,-38.5217989,0,750,489
44,"['FURNISHED', 'ELEVATOR', 'KITCHEN', 'SAFETY_CIRCUIT', 'SECURITY_24_HOURS', 'WATCHMAN']",41.0,"Sala comercial em bom estado de conservação, medindo 41m², composta de recepção, copa e 01 banheiro. Piso em granito. Com ar condicionado, armários na copa e sala. Prédio com 8 andares, sendo 7 salas por andar, 02 elevadores, câmera de segurança e portaria 24h.","SALA para aluguel, Aldeota - FORTALEZA/CE",OFFICE,0.0,0.0,0.0,COMMERCIAL,0.0,Aldeota,-3.7304512,-38.5217989,298,2200,434
45,[],132.0,"COCÓ - APARTAMENTO - RUA CAROLINA SUCUPIRA N 1985 AP 702, Aprox. 132m², Sala, 03 Suítes Com Armários, Cozinha, Área De Serviço, Dce, Armários, 02 Vagas, Área De Lazer Com Salão De Festas, Espaço Para Jogos, Quadra Esportiva.","COCÓ - APARTAMENTO - RUA CAROLINA SUCUPIRA N 1985 AP 702, Aprox. 132m², Sala, 03 Suítes Com Armários",APARTMENT,2.0,3.0,3.0,RESIDENTIAL,3.0,Aldeota,-3.744541,-38.489183,1165,2000,0
46,"['GARAGE', 'KITCHEN']",215.0,"Agora você pode morar nesta bela casa próximo ao Colégio Militar de Fortaleza (CMF)<br><br>- 2 salas<br>- cozinha<br>- 4 quartos<br>- 3 banheiros<br>- quintal <br>- lavanderia<br>- garagem<br><br>Não perca a oportunidade de está localizado próximo rede de saúde, supermercados, rede de ensino, entre outros. <br><br>Agende uma visita e confira agora mesmo.","Casa para aluguel, 4 quartos, 1 vaga, Centro - Fortaleza/CE",HOME,1.0,0.0,0.0,RESIDENTIAL,4.0,Centro,-3.7304512,-38.5217989,0,3800,1096
47,['KITCHEN'],148.0,"Locação dos Andares Superiores (juntos ou separados)<br><br>Imóvel Primeira Locação, com excelente iluminação e ventilação natural, podendo dispensar uso de ar condicionado e lâmpadas ligadas durante quase todo o dia.<br><br>- piso em porcelanato com manta acústica, proporcionando toda uma privacidade<br>- copa<br>- varanda<br>- depósito para material de limpeza<br>- banheiros adaptados<br><br>* com ruas ótimas para estacionar e bicicletário<br><br>Não perca a oportunidade de estar localizado próximo ao Parque Estadual do Cocó, supermercados, academias, redes de ensino, posto de combustível, entre outros.<br><br>* Cada Andar por apenas R$ 6.000,00<br><br>Agende uma visita e confira agora mesmo.","Prédio para aluguel, Cocó - Fortaleza/CE",RESIDENTIAL_BUILDING,0.0,0.0,0.0,COMMERCIAL,0.0,Cocó,-3.7304512,-38.5217989,0,6000,3345
48,[],2438.0,"Excelente terreno para fins comerciais medindo 65m de frente para Av. Engenheiro Agrônomo José Guimarães Duque por 37,5m de fundo, totalizando 2437,5m². Próximo a Av. Pedro Lazar.",TERRENO para alugar na cidade de FORTALEZA-CE,COMMERCIAL_ALLOTMENT_LAND,0.0,0.0,0.0,COMMERCIAL,0.0,Cambeba,-3.804242,-38.490392,0,5000,0
49,[],95.0,"COCO - CASA RESIDENCIAL - RUA LUIS GAMA 232 - Aproximadamente 95m², terreno 200m², Garagem, Varanda, 3 dormitórios, sendo 1 suítes, closet, armários, cozinha, área de serviço.","COCO - CASA RESIDENCIAL - RUA LUIS GAMA 232 - Aproximadamente 95m², terreno 200m², Garagem, Varanda,",HOME,4.0,2.0,2.0,RESIDENTIAL,3.0,Engenheiro Luciano Cavalcante,-3.770282,-38.496644,0,1500,0
